transactiondate,terminalid,terminalname,projectname,celebration,location,transactionid,amount
01/06/2026 17:05:54,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,02649241-f7e9-4b46-8141-ce85ba61fc34,2
01/06/2026 18:04:36,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,1cff7e43-d761-4b75-b1a1-af318b8d8d08,"2,5"
01/06/2026 18:40:19,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,80912ab4-690c-42b0-b3de-2546de56565d,2
01/07/2026 08:12:09,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,f6867bc6-ef5f-45e4-a66a-c6fa98f555ec,2
01/07/2026 08:20:15,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,27d87891-56e5-48ec-abfa-bc2c56176cc2,2
01/07/2026 09:00:26,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,9b5ad85c-d86f-437e-843d-0e307ac505d5,5
01/07/2026 09:49:31,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,a4f9d1bc-ed13-4ba6-8889-d62fa590a319,2
01/07/2026 13:10:40,61559316e08b9059,2 Borne SJ,Entretien orgues SJ,,,fb0b14f5-6be5-4085-8001-1026b769e8d0,20
01/07/2026 13:55:14,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,fef2f595-e9c8-4aaf-861c-6805330fd69a,2
01/07/2026 17:23:33,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,16927295-0df9-4185-aca5-35f1d69834bc,"2,5"
01/07/2026 17:58:45,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,9530f36b-3f62-432f-8136-433de8688a65,"2,5"
01/08/2026 08:57:45,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,7f5117a1-c445-4e25-a58a-a25f3bd129a2,5
01/08/2026 09:13:26,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,1167ab12-9565-4e37-bf71-105fa9dbeecc,15
01/08/2026 09:14:51,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,28b2d5ca-3cd6-42f6-8fb5-776392d2480e,2
01/08/2026 09:29:35,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,84626c93-21f1-4555-9630-7a341d3daccf,10
01/08/2026 15:27:40,61559316e08b9059,2 Borne SJ,Faire un don SJ,,,75fcf1b8-ef72-4b35-9675-43c473f50fb1,20
01/08/2026 15:55:36,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,d4d52faf-faf0-40af-8cf5-dbd12919c346,2
01/08/2026 16:06:07,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,8d4ca238-617a-4538-b670-4f3a655e276a,"5,5"
01/08/2026 18:08:04,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,a342198d-abf7-4057-a29e-40f0d2e6a7dd,2
01/08/2026 18:28:41,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,f3121071-9ea4-436d-a572-8bf8932ddb09,1
01/08/2026 19:28:43,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,bf5a12f7-76de-4216-bd9a-b75dac03b3ca,2
01/09/2026 08:02:59,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,5cffa2e5-ddfe-4bf9-bf83-64a35f44980a,5
01/09/2026 08:07:45,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,2f9917bb-1bca-4464-981d-1ce26198dda4,10
01/09/2026 08:14:48,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,157c715b-bfcc-4339-9b94-1d87cb091881,10
01/09/2026 08:18:30,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,fc37c76a-60ac-42f0-a060-bc734d7ad561,2
01/09/2026 09:29:22,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,6dbb0389-c224-44a0-9bc7-1526488c82ba,5
01/09/2026 10:39:20,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,594baecf-1fe0-4722-a633-b4fb02930c42,2
01/09/2026 11:27:33,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,e0bc5a0f-e409-4e2d-8697-c16b330a30a5,"2,5"
01/09/2026 12:33:17,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,b00d8cc1-fdc4-4c86-acf1-05cd6d2f6576,3
01/09/2026 15:43:32,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,5f4e8707-125d-499e-a07e-22674e154c37,1
01/09/2026 18:09:50,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,134d8382-cb96-4ad1-907f-9efd042b67c0,1
01/10/2026 08:35:20,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,790a3090-54f9-4175-a827-9a5359b59ad7,3
01/10/2026 09:44:51,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,c4445426-4193-45a7-b465-072ea8f64927,1
01/10/2026 10:20:03,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,36c4fce7-bddc-4e83-ac52-cab21ebaae31,"2,5"
01/10/2026 11:09:31,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,dd4df8a4-82be-4ee3-9398-db866da9b439,1
01/10/2026 11:38:40,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,97311c0f-3df0-4f6b-b9e9-9dad8423a57b,"2,5"
01/10/2026 11:40:23,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,dcf9d2d4-da61-48a9-87fb-a379dbf4273a,"2,5"
01/10/2026 13:06:15,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,642644c6-975b-4949-b9d0-ba3955579c36,1
01/10/2026 14:43:47,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,cf5305b2-9cee-410b-8415-3f2bd34ed241,"2,5"
01/10/2026 15:40:50,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,0beeafcb-0dbf-48bd-a93f-8ba35a8af741,2
01/10/2026 15:55:22,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,9ebcdb6a-5e6b-4e83-a9f7-4666c49e49b8,"3,5"
01/10/2026 18:45:37,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,f632b152-a49b-4212-943e-b6f13a4621b2,2
01/10/2026 19:11:27,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,74c169d5-30e6-4636-8a18-aafd5b5c4a37,5
01/10/2026 19:13:33,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,f2761d9f-4807-42ea-8001-a540a3379cda,5
01/10/2026 19:20:07,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,9cfee05a-8ec7-40ce-a82e-49956385fa0f,5
01/11/2026 08:54:09,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,61c0e07a-5144-4f22-b78c-6f0a2a38ffc5,1
01/11/2026 09:01:19,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,8a0e1afb-7ca9-4b32-806a-6e4d6b6ecfd4,2
01/11/2026 09:13:04,97dddccf948bd1d6,5 Notre-Dame,,Messes,St-Jacques,67f5806a-8322-4003-af56-45f8c1c4fc01,2
01/11/2026 09:14:31,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,9990b026-7495-44f5-9d47-ba2315341cfb,2
01/11/2026 09:14:55,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,c283afb7-d13d-4a5a-b8f3-a4e5d5b46f48,2
01/11/2026 09:17:45,97dddccf948bd1d6,5 Notre-Dame,,Messes,St-Jacques,cddeff1d-7e74-4a43-bf07-cf444aaee21a,10
01/11/2026 09:26:37,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,e758a799-3cc7-46e9-aa06-6f011c76c7fa,10
01/11/2026 09:29:38,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,174c4d0d-f22f-4aca-a13f-c26253ccef8e,5
01/11/2026 09:42:31,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,888217c8-b2db-42d4-9a3a-bf21591e06df,5
01/11/2026 09:51:51,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,557a854f-52bf-4228-b397-fd7f1e2ddb9b,5
01/11/2026 09:55:04,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,82fe8b41-386b-4b65-90b3-0d4984064dde,5
01/11/2026 10:00:17,25d34c3e4038ac14,6 Notre-Dame,,Messes,La Madeleine,cdb0a643-f286-4d3c-bd49-0cb6b5aa4054,10
01/11/2026 10:01:58,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,6d4f9ec4-f6b2-434a-83db-ad6e633abd10,5
01/11/2026 10:02:39,25d34c3e4038ac14,6 Notre-Dame,,Messes,La Madeleine,4f9a4598-1baa-4bcc-979a-7fa584a466e4,4
01/11/2026 10:08:33,adca6d6c545e7b59,4 Notre-Dame,,Messes,La Madeleine,1851b2fa-c4ff-4153-9252-c456babeb890,15
01/11/2026 10:13:50,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,bdfe8536-224e-4d55-82a6-63b5ff608453,2
01/11/2026 10:15:08,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,d49efeea-8cdc-4834-8ea3-ecec9ac399b4,5
01/11/2026 10:23:53,adca6d6c545e7b59,4 Notre-Dame,,Messes,St-Jacques,a3d06b87-246d-437f-b263-2077799370ba,5
01/11/2026 10:24:15,adca6d6c545e7b59,4 Notre-Dame,,Messes,La Madeleine,dcab7ce0-ce94-4b68-8380-db78f3f12fa8,10
01/11/2026 10:29:27,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,b8f06140-a80d-4ad5-b90b-81f0f4b77834,20
01/11/2026 10:45:24,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,7da3cdd6-4208-4d98-a063-dc18d8f00839,5
01/11/2026 10:47:48,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,c3819b5a-5e3e-44c2-a073-adee2554cee8,4
01/11/2026 10:50:30,97dddccf948bd1d6,5 Notre-Dame,,Messes,St-Jacques,86253982-b442-4862-9bfb-b42d717189c1,15
01/11/2026 10:52:50,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,c712c4c9-34ab-45c6-a138-2784fd148235,20
01/11/2026 10:53:26,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,5e743dcc-b223-4344-9a0b-ebf03ac13548,"3,5"
01/11/2026 11:02:56,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,1e48f84e-6e5f-44a5-a62a-d4812f3f50a6,2
01/11/2026 11:04:59,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,26715973-e47a-45e5-9ec9-2d5365760ef9,20
01/11/2026 11:15:31,adca6d6c545e7b59,4 Notre-Dame,,Ventes,Notre-Dame,7e950437-7eed-42f5-aa9e-65b17858791c,5
01/11/2026 11:17:13,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,ad28d3b8-20c2-4aa1-a253-9f709a04a838,5
01/11/2026 11:23:25,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,3acdc0e4-32b4-422d-8b6c-055f3c2e51dd,5
01/11/2026 11:38:54,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,bc0542d8-4971-47c2-a57b-e14d54bddc50,5
01/11/2026 11:42:40,25d34c3e4038ac14,6 Notre-Dame,,Messes,La Madeleine,b05bf3fd-75b5-43f6-a68b-6347f61477c2,10
01/11/2026 11:45:51,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,9dd2165b-5c82-4af0-ad45-92ced88bb121,2
01/11/2026 11:50:36,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,8667500a-9fa3-4067-9cc5-fda0cb09385f,15
01/11/2026 11:53:17,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,e6e0c7d0-f327-4b74-b863-7349611186c3,5
01/11/2026 11:57:44,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,438e6f12-1aa8-4f1c-8646-bdcf50554437,15
01/11/2026 12:04:06,adca6d6c545e7b59,4 Notre-Dame,,Ventes,Notre-Dame,cb54919c-6904-4343-857d-7ab073f3eea4,6
01/11/2026 14:09:19,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,a9822359-697d-4512-8d1c-3c5a44f9a4d5,1
01/11/2026 14:50:45,d3541f7866114ff5,1 Borne ND,Faire un don ND,,,d99d6a13-9f99-4f21-a293-8e0b890a09c5,5
01/11/2026 15:29:44,adca6d6c545e7b59,4 Notre-Dame,,Ventes,Notre-Dame,80b72f53-7958-4f7e-bce3-291660b1c83d,10
01/11/2026 15:30:41,adca6d6c545e7b59,4 Notre-Dame,,Ventes,Notre-Dame,f870d310-6f38-482c-a260-d615e41e06e2,20
01/11/2026 15:39:02,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,268694ea-ebe5-4348-b65a-8617677dbca5,"2,5"
01/11/2026 16:08:06,adca6d6c545e7b59,4 Notre-Dame,,Ventes,Notre-Dame,9795bb2b-ddfb-4dac-a49a-f813f7a9f470,6
01/11/2026 16:37:55,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,5ba63e49-af8e-46dd-8341-2ea7a4bd32ed,5
01/11/2026 18:08:32,25d34c3e4038ac14,6 Notre-Dame,,Messes,La Madeleine,9b5e3478-f466-4de4-8a3a-50994e5b1d4e,2
01/11/2026 18:16:26,adca6d6c545e7b59,4 Notre-Dame,,Messes,St-Jacques,30884fdc-32d1-480b-b8f0-eeb897ecee22,10
01/11/2026 18:19:04,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,7a3b709a-c7fb-41b5-9e0f-d9a9ce70f23d,20
01/11/2026 18:21:54,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,a9d69f0d-2bdd-4d3a-8339-ea697f592e2d,5
01/11/2026 18:25:56,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,dfbb74bc-6cda-4478-8d12-2c1d68686baa,2
01/11/2026 18:37:30,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,0fdb103c-c21f-41d8-8cf8-acc4247206b3,2
01/11/2026 18:38:39,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,4403d5e9-f1bf-48c2-ba3c-47d8dd6adc7f,5
01/11/2026 18:47:27,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,120c5a23-f7f0-4c28-bdfc-e158f2cde526,5
01/11/2026 18:59:15,97dddccf948bd1d6,5 Notre-Dame,,Messes,St-Jacques,194a7775-8d87-498a-9138-dbe9d2f0351d,10
01/11/2026 19:02:42,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,f928d349-f6ab-4272-b9d3-dacd4c788761,10
01/11/2026 19:13:06,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,1aa87c64-9c06-485c-9b88-8ae199b95d8d,10
01/11/2026 19:19:42,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,7b21fe22-564f-4c52-90d8-78f0353dc3e8,4
01/11/2026 19:22:46,25d34c3e4038ac14,6 Notre-Dame,,Messes,St-Jacques,440d0fc7-bccb-4985-9436-7c1482f3627a,5
01/11/2026 19:25:45,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,2ebe3e83-dc07-4731-ace6-5648f994f224,10
01/12/2026 08:08:31,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,40bc8568-0f55-4d47-b21d-e0c7ba3f0157,10
01/12/2026 08:23:24,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,17969431-1659-4c2a-aa2a-59827ae4f6ad,5
01/12/2026 08:33:59,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,a9f3974d-52db-474b-b5d0-2428e6653e20,1
01/12/2026 08:34:10,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,1c787ca8-6bef-4902-9c77-13af9e05ec6d,2
01/12/2026 08:44:57,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,858a912a-bc0e-4c5a-91a7-25079ff1e123,10
01/12/2026 09:22:56,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,85e89c9d-7416-4e99-8b8f-11cabf1ef6c2,"5,5"
01/12/2026 10:25:02,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,ade626ca-63f0-4aad-9788-60ab59e8376a,"2,5"
01/12/2026 14:01:23,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,ef097a5d-63f9-480d-b19d-7cd66528b0bc,"3,5"
01/12/2026 14:33:59,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,eda7ddaa-67af-416f-8eed-a9d1ebe1ee1e,1
01/12/2026 15:26:42,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,c8e63dda-dce6-4a33-9912-db62c05ff22c,5
01/12/2026 19:08:18,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,3be883c7-e179-4c30-916c-39e177888e1d,1
01/12/2026 19:17:22,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,a2c8d0f9-7225-40bd-989d-9e5e398f3876,"5,5"
01/13/2026 08:12:48,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,73b8010f-c924-4c03-a0f0-6c8258f48269,15
01/13/2026 08:38:39,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,4bb6a64a-f417-4e7c-b158-e95f11d11406,10
01/13/2026 11:43:01,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,ab32799d-61b4-4269-9c50-b50f74db7b14,"3,5"
01/13/2026 12:10:08,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,4cf3b0ae-0729-4c7a-a9ce-a9ae57b3ae21,2
01/13/2026 17:20:41,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,a37a97e8-8823-40ad-b73c-532f778d72db,1
01/13/2026 17:59:20,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,3605b126-4280-421e-81f8-869d9a1ad238,2
01/13/2026 19:24:33,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,fb679cfb-aff9-45e9-9aee-b9b0bacc2f95,"2,5"
01/14/2026 08:09:38,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,f2af0994-8ea3-48f5-8230-9f77d32191d8,10
01/14/2026 08:26:43,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,0905bf99-cd1e-4fdc-a16a-5cd5f51e6ba2,5
01/14/2026 08:29:59,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,5566c8d8-8b02-4e64-8000-441b166106b0,2
01/14/2026 08:55:50,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,b7b7176b-e833-461f-b4a6-23478999ae96,2
01/14/2026 09:16:32,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,82e966ae-47b7-414e-8d08-fa235af2a79a,2
01/14/2026 09:31:22,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,7e46f327-4111-4fe5-a371-cdcd31582b2b,"5,5"
01/14/2026 10:39:28,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,fa8fbf82-e71c-4ea5-b017-fcb74475c735,1
01/14/2026 12:35:54,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,2ff8f11c-d5f1-4697-9aa7-d1ea9414d2e2,1
01/14/2026 13:30:41,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,ce4f77c8-6b43-453a-b086-bc01eda0dd94,"3,5"
01/14/2026 13:44:03,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,a57d8597-fa21-4532-92d8-304cd4a37283,1
01/14/2026 14:47:18,61559316e08b9059,2 Borne SJ,Entretien orgues SJ,,,601c1c17-8f89-4e01-b594-1e487338a446,20
01/14/2026 17:00:22,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,d1bf6830-dde4-4e79-b8d3-c58e80e46b0c,1
01/15/2026 08:01:38,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,26645808-df93-4c09-9f4a-9f4826580bab,2
01/15/2026 08:27:34,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,ac8c5cff-699e-4069-a852-4d8bf036a0b0,5
01/15/2026 08:30:16,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,ddfc1be1-4bb6-4125-850c-87268dc6799d,5
01/15/2026 08:51:31,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,7aea8255-aaee-42ab-94ef-354f93d97207,5
01/15/2026 08:56:49,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,38a54b22-757f-43ed-9156-5c278f6755c1,5
01/15/2026 09:22:57,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,0b120c5d-ba0c-4617-8d1e-0fddaaaa4257,"5,5"
01/15/2026 09:31:41,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,fb2f476c-74ba-4943-bd10-f2cd3f8f33c4,2
01/15/2026 09:48:32,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,a55ab43e-068b-4cfa-a307-1f75032b9897,1
01/15/2026 13:12:02,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,73332fa8-95e9-4082-bc40-f6c548ccfdf1,"3,5"
01/15/2026 17:23:41,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,ead4a3af-21be-4e7b-931e-99ebac1644d0,2
01/16/2026 08:11:57,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,ac26c372-7448-407c-be06-dd0b7038f4b0,4
01/16/2026 08:26:30,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,1dba2f95-0be8-48db-967d-a1cd86a4a80b,4
01/16/2026 08:47:21,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,897fcdb9-2dfc-4359-b9eb-931120eaf967,"2,5"
01/16/2026 08:51:14,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,a3c26657-8071-4b14-8b87-0a380b86d30b,5
01/16/2026 08:52:00,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,2d3f6c9e-d5c3-47ee-a07b-d581d569bd42,2
01/16/2026 09:45:01,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,09d0b648-60ec-4d79-a08f-857618a799f2,"5,5"
01/16/2026 10:14:00,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,41a330ee-1fd6-44da-90af-9b0abe9251a2,1
01/16/2026 14:06:01,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,2643d6a2-1975-4878-80b3-cd84d303647a,3
01/16/2026 18:17:52,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,fab42938-1e01-4e3c-b2ed-184d8d6db313,1
01/17/2026 09:42:26,61559316e08b9059,2 Borne SJ,Entretien orgues SJ,,,d025e5eb-21a4-46fc-988d-8a10137415f9,30
01/17/2026 10:16:46,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,7f6ad266-0378-4c53-a161-438c726bfd0d,1
01/17/2026 10:30:52,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,375ac202-1ce7-4409-9f8e-412e59c97d4c,"2,5"
01/17/2026 13:09:24,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,3ebc7dd0-296c-4e16-b90c-4980612fa8d5,"5,5"
01/17/2026 13:11:48,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,a91b4aa9-de87-4373-bb55-fcaa14447266,"2,5"
01/17/2026 14:50:13,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,cd8e21f5-0912-4870-8f90-7e8f41df3bfc,1
01/17/2026 17:04:47,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,85146d74-bbdd-4a83-8eb6-526b5fa9295c,1
01/17/2026 18:14:30,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,dc3ac5e9-dfae-463c-b2f4-6f18418af7a4,3
01/17/2026 18:16:59,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,51998921-5edb-4560-82b9-cec062f60f1f,5
01/17/2026 18:22:44,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,b501d1c8-965e-42c4-92ef-90fc9d0f0887,10
01/17/2026 18:42:44,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,705d9be9-7ab1-4318-afdd-7843b8a13394,20
01/17/2026 18:51:04,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,39239c80-887a-453b-aa6b-2b27484e6ca6,5
01/18/2026 09:00:45,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,1fe8ade4-3205-4fe3-be03-080ccd14ed6b,"3,5"
01/18/2026 09:03:01,adca6d6c545e7b59,4 Notre-Dame,,Messes,La Madeleine,404afba1-4c70-4384-8324-1808fce05a69,15
01/18/2026 09:04:04,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,d82c3c25-8710-492c-9088-56ffdcb154b6,15
01/18/2026 09:04:50,61559316e08b9059,2 Borne SJ,Faire un don SJ,,,2278c1c5-3002-4dca-8341-346dd9799439,50
01/18/2026 09:10:40,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,4e529dd3-8627-4f49-915e-b3f8e778c101,5
01/18/2026 09:13:55,25d34c3e4038ac14,6 Notre-Dame,,Messes,La Madeleine,bbd69c52-e363-4c5e-a013-cf59273d864d,5
01/18/2026 09:15:00,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,5a6a0609-8eec-4dba-86d3-586615a90a36,20
01/18/2026 09:20:54,25d34c3e4038ac14,6 Notre-Dame,,Messes,St-Jacques,e0a4fd6d-9adf-49ac-8841-c3f923c61baa,5
01/18/2026 09:23:46,97dddccf948bd1d6,5 Notre-Dame,,Messes,St-Jacques,a6a42e89-cde5-4a9d-bfbf-6a08e550e3f4,4
01/18/2026 09:27:49,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,9a9b0a1f-4806-4a01-8053-01f19365c0d8,10
01/18/2026 09:36:17,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,b949cda0-f61a-4404-a4cf-38f6db0aa827,15
01/18/2026 09:49:35,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,77c833a8-4c58-47bf-a8af-ea63bfb8ac49,5
01/18/2026 09:53:03,25d34c3e4038ac14,6 Notre-Dame,,Messes,La Madeleine,597e2a27-d48c-4d5b-a992-d307cdf608d1,2
01/18/2026 09:53:27,97dddccf948bd1d6,5 Notre-Dame,,Messes,St-Jacques,2e9e5f3f-fdb7-4ad6-a216-d364ba8fc73b,5
01/18/2026 10:01:02,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,6f0aafbc-88b2-4bfb-bc6e-19ef04fadf01,5
01/18/2026 10:09:19,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,30a6af8d-dd09-400a-a170-02de29d71910,20
01/18/2026 10:10:43,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,81b41747-2932-44c3-8209-0b9216521250,1
